0,-73.91381072998047,40.64543914794922,0.002244468806069033
1,-73.91481018066406,40.64701843261719,0.0023342456431977884
2,-73.91425323486328,40.6466178894043,0.0023792368069216747
3,-73.9135513305664,40.64514923095703,0.002467705223369504
4,-73.91354370117188,40.645145416259766,0.002475127157892266
5,-73.91390991210938,40.64360046386719,0.002539247726139892
6,-73.91365051269531,40.64400863647461,0.002572093400461243
7,-73.91532135009766,40.64780807495117,0.002873672495843909
8,-73.91523742675781,40.64781188964844,0.0028987683469825862
9,-73.91342163085938,40.64358139038086,0.0029659829333779694
10,-73.9134292602539,40.643558502197266,0.002970503070654951
